3306,359.7,171, ,3304,359.85,173, ,3310,359.79,174, ,3307,359.74,173, ,3304,359.84,169, ,3301,359.85,174, ,3301,0.55,173, ,3303,0.05,173, ,3303,0.62,170, ,3304,0.09,173, ,3307,359.74,172, ,
3308,0.44,172, ,3305,0.2,171, ,3307,0.25,174, ,3306,0.22,171, ,3298,0.22,170, ,3302,0.03,168, ,3303,0.21,172, ,3301,359.99,172, ,3305,359.85,170, ,3303,0.56,168, ,
3302,0.06,169, ,3305,0.12,172, ,3307,0.31,171, ,3307,0.01,169, ,3308,359.79,170, ,3308,0.5,170, ,3304,359.98,171, ,3310,359.84,173, ,3305,359.95,173, ,3311,359.45,173, ,
3309,0.16,172, ,3303,359.82,169, ,3303,359.52,172, ,3302,0.11,171, ,3309,359.85,174, ,3303,359.69,174, ,3309,359.86,173, ,3306,0.56,173, ,3305,0.08,172, ,3306,0.3,172, ,
3307,0.14,170, ,3308,0.04,169, ,3305,359.94,171, ,3302,359.88,172, ,3301,359.76,172, ,3303,0.47,169, ,3303,0.2,168, ,3300,0,172, ,3308,0.48,171, ,3303,0.07,171, ,

