8074,349.94,43, ,8076,350.08,21, ,8042,349.68,22, ,8059,349.91,44, ,8051,349.76,38, ,8025,349.54,14, ,8035,349.63,16, ,8041,349.64,33, ,8047,349.86,33, ,8060,349.84,45, ,8029,349.49,11, ,
8037,349.71,25, ,8004,349.35,7, ,8060,349.7,29, ,8055,349.81,32, ,8041,349.65,32, ,8048,349.81,33, ,7936,348.76,21, ,8063,349.77,38, ,8024,349.67,14, ,8045,349.57,29, ,
8029,349.5,10, ,8051,349.84,40, ,8053,349.73,38, ,8048,349.87,29, ,8035,349.58,13, ,8065,350.08,45, ,8048,349.86,39, ,8019,349.68,15, ,8065,349.98,47, ,8068,349.86,46, ,
7929,348.72,20, ,8070,349.88,47, ,7938,348.81,23, ,8086,349.97,10, ,8060,349.89,38, ,8042,349.7,27, ,8016,349.42,7, ,8039,349.68,20, ,8027,349.58,7, ,7940,348.62,15, ,
8023,349.52,11, ,8032,349.5,27, ,8056,349.99,45, ,8060,350,47, ,8082,349.88,36, ,8023,349.54,7, ,8024,349.48,7, ,8014,349.43,10, ,8057,350,43, ,
