3218,0.11,26, ,3215,359.95,27, ,3219,359.62,27, ,3216,359.79,26, ,3219,0.49,25, ,3219,0.13,25, ,3212,359.87,26, ,3214,359.58,25, ,3215,0.29,23, ,3217,359.69,25, ,3219,359.7,24, ,
3214,359.84,25, ,3211,359.44,25, ,3217,0.15,24, ,3216,0.43,23, ,3218,0.14,23, ,3213,0.34,24, ,3215,359.94,25, ,3212,359.67,23, ,3213,359.84,25, ,3219,359.66,23, ,
3219,0.4,21, ,3211,0.04,26, ,3218,0.57,22, ,3186,0,25, ,3206,359.98,24, ,3215,359.38,26, ,3211,0.08,25, ,3219,359.97,25, ,3214,359.44,26, ,3215,0.14,24, ,
3215,0.09,25, ,3215,0.34,25, ,3215,0.14,24, ,3221,0.53,24, ,3218,0.01,26, ,3214,0.23,25, ,3222,0.39,23, ,3216,0.18,22, ,3215,359.86,24, ,3215,359.5,24, ,
3215,0.21,24, ,3216,359.98,24, ,3217,359.68,25, ,3208,359.88,24, ,3221,359.47,22, ,3216,0.23,21, ,3217,0.32,22, ,3219,0.4,23, ,3220,0.15,23, ,3219,0,23, ,
3216,0.69,22, ,
